exact_match,f1,exact_sentence,exact_match_ans,f1_ans,exact_sentence_ans,exact_match_noans,f1_noans,exact_sentence_noans,train_loss,val_loss
3.790238836967809,22.611938207877447,57.11318795430945,4.694048616932104,25.984081185595617,4.694048616932104,2.319236016371078,17.123579991754934,56.75306957708049,2.4689888954162598,2.9085168838500977
3.6863966770508827,24.435995525849044,59.345794392523366,4.861693210393965,27.79402539149263,4.861693210393965,1.7735334242837653,18.970607217918772,60.43656207366985,1.9735907316207886,2.9121501445770264
