acc,train_loss
79.40655946731567,0.6688395292835084
84.32066440582275,0.4508261918751091
85.14315485954285,0.32205695654617095
84.52889323234558,0.19359704868555624
84.82040762901306,0.1257312193015077
85.09109616279602,0.10057395500561123
84.21655297279358,0.15071689100924335
